date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2022/07/27 00:00:00+00,2022,7,27,chokepoint7,Cape of Good Hope,6,27,1,2,9,36,45,175437.941025869,2116390.85033859,30562.1162289773,8824.77341507703,94532.6682379135,2331215.68100851,2425748.34924643,59762
2022/09/15 00:00:00+00,2022,9,15,chokepoint7,Cape of Good Hope,3,31,3,1,12,38,50,66147.413230877,2135628.60140518,69020.1550288022,4419.41206199972,1320909.84282363,2275215.58172686,3596125.42455049,59763
2022/01/04 00:00:00+00,2022,1,4,chokepoint7,Cape of Good Hope,1,19,2,1,14,23,37,0,986349.961667442,9822.149093866,5903.66521015321,936291.948770075,1002075.77597146,1938367.72474154,59764
2022/01/05 00:00:00+00,2022,1,5,chokepoint7,Cape of Good Hope,4,22,1,3,10,30,40,135989.95144675,1893426.77223881,5515.207158384,17045.0600809789,889517.802503253,2051976.99092493,2941494.79342818,59765
2022/01/06 00:00:00+00,2022,1,6,chokepoint7,Cape of Good Hope,9,23,3,1,8,36,44,264260.005025047,1220092.98819545,22660.208953752,0,828867.337107664,1507013.20217425,2335880.53928191,59766
2022/01/07 00:00:00+00,2022,1,7,chokepoint7,Cape of Good Hope,2,24,1,0,14,27,41,37611.1832753363,1143599.353203,0,0,1561791.90925808,1181210.53647834,2743002.44573641,59767
2022/01/08 00:00:00+00,2022,1,8,chokepoint7,Cape of Good Hope,8,24,3,2,9,37,46,284084.093339603,2244083.50882607,49283.315576929,0,552261.672718907,2577450.91774261,3129712.59046151,59768
2022/01/09 00:00:00+00,2022,1,9,chokepoint7,Cape of Good Hope,9,27,1,1,8,38,46,259317.912954078,1623702.02946132,8031.45436204131,5025.42026060508,490789.123505548,1896076.81703804,2386865.94054359,59769
2022/01/10 00:00:00+00,2022,1,10,chokepoint7,Cape of Good Hope,4,13,2,0,12,19,31,121119.91193265,883316.859906269,27789.3132676232,0,1352303.93644606,1032226.08510654,2384530.0215526,59770
2022/01/11 00:00:00+00,2022,1,11,chokepoint7,Cape of Good Hope,4,27,4,1,9,36,45,203359.541705546,2049953.45460769,40320.5680312224,0,668579.153358973,2293633.56434446,2962212.71770344,59771
2022/01/12 00:00:00+00,2022,1,12,chokepoint7,Cape of Good Hope,2,33,0,0,9,35,44,66068.1808455242,1911790.11838736,0,0,317282.581762463,1977858.29923288,2295140.88099534,59772
2022/01/13 00:00:00+00,2022,1,13,chokepoint7,Cape of Good Hope,5,24,1,0,11,30,41,155576.381502028,1513738.28356612,7160.12711808399,0,902816.420443439,1676474.79218623,2579291.21262967,59773
2022/01/14 00:00:00+00,2022,1,14,chokepoint7,Cape of Good Hope,6,19,2,1,16,28,44,240123.534109949,994863.50087571,10580.0517228344,11153.8182030832,746157.021807043,1256720.90491158,2002877.92671862,59774
2022/01/15 00:00:00+00,2022,1,15,chokepoint7,Cape of Good Hope,5,17,0,1,9,23,32,174482.518252038,1605711.68256277,0,7037.4398654659,253973.810244719,1787231.64068027,2041205.45092499,59775
2022/01/16 00:00:00+00,2022,1,16,chokepoint7,Cape of Good Hope,1,22,2,1,8,26,34,30476.3716883137,904378.776206059,40909.862382384,0,357665.620749421,975765.010276757,1333430.63102618,59776
2022/01/17 00:00:00+00,2022,1,17,chokepoint7,Cape of Good Hope,3,23,1,1,14,28,42,83603.4134483451,1257603.45072366,18162.481599073,2030.4963484313,1615931.94879903,1361399.84211951,2977331.79091854,59777
2022/01/18 00:00:00+00,2022,1,18,chokepoint7,Cape of Good Hope,6,22,2,1,13,31,44,158370.331998702,1403506.73420394,48462.1961699947,8091.315368136,1331143.09726366,1618430.57774077,2949573.67500443,59778
2022/01/19 00:00:00+00,2022,1,19,chokepoint7,Cape of Good Hope,7,25,0,0,8,32,40,233931.131578038,1227949.82751671,0,0,435278.480559114,1461880.95909475,1897159.43965387,59779
2022/01/20 00:00:00+00,2022,1,20,chokepoint7,Cape of Good Hope,4,23,3,0,7,30,37,78950.3748345261,1813772.42129071,47980.1749616796,0,1006303.11071327,1940702.97108691,2947006.08180018,59780
2022/01/21 00:00:00+00,2022,1,21,chokepoint7,Cape of Good Hope,4,24,0,2,16,30,46,81376.9590513032,1463564.47270718,0,2359.6031335561,208064.241669796,1547301.03489204,1755365.27656183,59781
2022/01/22 00:00:00+00,2022,1,22,chokepoint7,Cape of Good Hope,6,18,0,3,7,27,34,146239.086808379,955404.139629438,0,0,348673.113511665,1101643.22643782,1450316.33994948,59782
2022/01/23 00:00:00+00,2022,1,23,chokepoint7,Cape of Good Hope,7,23,1,1,11,32,43,222645.993389516,1343395.21329336,34550.82158073,0,602647.352030614,1600592.0282636,2203239.38029422,59783
2022/01/24 00:00:00+00,2022,1,24,chokepoint7,Cape of Good Hope,2,26,1,1,11,30,41,104696.127497451,1060465.86760593,15024.6158552366,5140.70783549915,1247124.60097496,1185327.31879411,2432451.91976907,59784
2022/01/25 00:00:00+00,2022,1,25,chokepoint7,Cape of Good Hope,3,22,4,0,8,29,37,117295.382876312,1633651.7659079,80000.792418883,0,570017.605077083,1830947.9412031,2400965.54628018,59785
2022/01/26 00:00:00+00,2022,1,26,chokepoint7,Cape of Good Hope,6,28,1,2,10,37,47,149282.124149852,1871864.86189243,3126.74679036,5548.71267780327,860909.421147492,2029822.44551045,2890731.86665794,59786
2022/01/27 00:00:00+00,2022,1,27,chokepoint7,Cape of Good Hope,4,30,2,0,11,36,47,102625.248656377,2113404.96888487,32286.4560556253,0,1008574.24581416,2248316.67359687,3256890.91941103,59787
2022/01/28 00:00:00+00,2022,1,28,chokepoint7,Cape of Good Hope,2,27,2,1,15,32,47,47073.1626421598,1555245.18362198,23611.7233792731,3635.27553409472,1163750.84500884,1629565.34517751,2793316.19018635,59788
2022/01/29 00:00:00+00,2022,1,29,chokepoint7,Cape of Good Hope,7,17,0,1,12,25,37,155592.583819389,788452.144464201,0,9381.67331555142,1284081.67399612,953426.401599142,2237508.07559526,59789
2022/01/30 00:00:00+00,2022,1,30,chokepoint7,Cape of Good Hope,6,24,3,1,4,34,38,199165.590618344,1255721.36093566,25200.341686156,5158.51919496226,0,1485245.81243513,1485245.81243513,59790
2022/01/31 00:00:00+00,2022,1,31,chokepoint7,Cape of Good Hope,4,23,1,2,11,30,41,50336.3789510776,1106948.77192843,20026.8941106933,0,819458.969381837,1177312.0449902,1996771.01437204,59791
2022/02/01 00:00:00+00,2022,2,1,chokepoint7,Cape of Good Hope,10,29,2,0,5,41,46,328106.619013512,1127217.43825855,10728.790407768,0,262350.973977316,1466052.84767983,1728403.82165714,59792
2022/02/02 00:00:00+00,2022,2,2,chokepoint7,Cape of Good Hope,7,30,3,2,9,42,51,262781.588141821,1707974.45017375,17763.7843907778,0,668894.327220199,1988519.82270635,2657414.14992655,59793
2022/02/03 00:00:00+00,2022,2,3,chokepoint7,Cape of Good Hope,6,28,2,1,13,37,50,251527.213285175,1300770.35762162,13542.5536403758,3452.00504830402,1660727.40795589,1569292.12959548,3230019.53755137,59794
2022/02/04 00:00:00+00,2022,2,4,chokepoint7,Cape of Good Hope,6,23,0,1,9,30,39,147044.975371657,1079453.5969928,0,4178.94057708269,252076.098561732,1230677.51294154,1482753.61150327,59795
2022/02/05 00:00:00+00,2022,2,5,chokepoint7,Cape of Good Hope,3,21,2,2,8,28,36,144889.368403429,408147.130091327,20632.9442394065,3989.60243973248,329501.462608149,577659.045173895,907160.507782044,59796
2022/02/06 00:00:00+00,2022,2,6,chokepoint7,Cape of Good Hope,8,28,0,1,9,37,46,141552.488413899,1499564.68533436,0,4500.99623816936,595054.875029319,1645618.16998643,2240673.04501575,59797
2022/02/07 00:00:00+00,2022,2,7,chokepoint7,Cape of Good Hope,5,18,0,1,8,24,32,147509.145782901,1238038.76208458,0,0,303087.395033851,1385547.90786748,1688635.30290133,59798
2022/02/08 00:00:00+00,2022,2,8,chokepoint7,Cape of Good Hope,8,13,1,2,4,24,28,273144.757765778,833326.725510669,4931.1303414,0,146809.22707361,1111402.61361785,1258211.84069146,59799
2022/02/09 00:00:00+00,2022,2,9,chokepoint7,Cape of Good Hope,1,23,1,2,12,27,39,4313.99301139722,2147354.3891505,13871.4510999183,12958.7653851201,1566156.39444371,2178498.59864693,3744654.99309064,59800
2022/02/10 00:00:00+00,2022,2,10,chokepoint7,Cape of Good Hope,7,26,2,1,12,36,48,180265.402018155,1220864.26541795,51167.896920955,0,1219300.56837083,1452297.56435706,2671598.13272789,59801
2022/02/11 00:00:00+00,2022,2,11,chokepoint7,Cape of Good Hope,4,18,0,0,6,22,28,203981.083672904,715946.666154466,0,0,251783.016105602,919927.74982737,1171710.76593297,59802
2022/02/12 00:00:00+00,2022,2,12,chokepoint7,Cape of Good Hope,5,23,1,3,13,32,45,245691.538698449,1292141.2720285,0,6010.66720901868,1150767.96844204,1543843.47793597,2694611.44637801,59803
2022/02/13 00:00:00+00,2022,2,13,chokepoint7,Cape of Good Hope,4,31,1,2,14,38,52,154557.266264329,2096217.28961396,5886.5311799548,13710.5034111027,870688.972384811,2270371.59046935,3141060.56285416,59804
2022/02/14 00:00:00+00,2022,2,14,chokepoint7,Cape of Good Hope,7,39,2,0,7,48,55,166283.161342154,1266560.67778638,22768.7040303168,0,733095.427144891,1455612.54315885,2188707.97030374,59805
2022/02/15 00:00:00+00,2022,2,15,chokepoint7,Cape of Good Hope,8,29,1,3,17,41,58,313590.145386194,1769907.36250391,18589.9935696196,1797.84130901859,905832.999086911,2103885.34276874,3009718.34185565,59806
2021/11/20 00:00:00+00,2021,11,20,chokepoint7,Cape of Good Hope,3,21,2,0,9,26,35,94367.5161326483,1711862.09751138,41277.714816139,0,405621.343496714,1847507.32846017,2253128.67195688,59807
2022/09/16 00:00:00+00,2022,9,16,chokepoint7,Cape of Good Hope,3,16,0,1,3,20,23,82195.8680775041,1259634.26595294,0,4361.36714527468,50995.9653515709,1346191.50117572,1397187.46652729,59808
2022/04/18 00:00:00+00,2022,4,18,chokepoint7,Cape of Good Hope,7,25,1,0,7,33,40,180890.145930437,1613664.35564218,0,0,133413.937114924,1794554.50157261,1927968.43868754,59809
2022/07/28 00:00:00+00,2022,7,28,chokepoint7,Cape of Good Hope,4,33,2,0,9,39,48,135484.228828823,3198171.58838796,18609.3462514149,0,1013830.31561618,3352265.1634682,4366095.47908438,59810
2021/11/21 00:00:00+00,2021,11,21,chokepoint7,Cape of Good Hope,7,22,2,0,12,31,43,268090.656099035,1815388.21604027,3163.346109144,0,720620.063627373,2086642.21824845,2807262.28187582,59811
2022/02/25 00:00:00+00,2022,2,25,chokepoint7,Cape of Good Hope,6,20,3,1,11,30,41,219024.893228251,1577320.86261766,27506.864734818,0,807603.996272428,1823852.62058073,2631456.61685315,59812
2022/04/19 00:00:00+00,2022,4,19,chokepoint7,Cape of Good Hope,7,21,2,2,13,32,45,303794.596036724,1678045.156858,21909.5496980751,2709.06611873515,1240795.2289297,2006458.36871154,3247253.59764124,59813
2021/11/22 00:00:00+00,2021,11,22,chokepoint7,Cape of Good Hope,6,26,2,0,5,34,39,256157.90039567,2660271.4754438,37345.7489391629,0,265625.191271711,2953775.12477863,3219400.31605035,59814
2022/02/26 00:00:00+00,2022,2,26,chokepoint7,Cape of Good Hope,5,28,1,0,8,34,42,167662.660996694,1151446.15151205,16724.234801445,0,481913.295445692,1335833.04731019,1817746.34275588,59815
2022/07/29 00:00:00+00,2022,7,29,chokepoint7,Cape of Good Hope,6,21,2,1,8,30,38,234935.879325795,1497126.75528496,42600.9693376252,3353.46135650988,358189.517226165,1778017.06530489,2136206.58253105,59816
2022/04/20 00:00:00+00,2022,4,20,chokepoint7,Cape of Good Hope,5,22,2,0,6,29,35,176681.609613656,1046034.96124849,8612.81047509694,0,474531.176858127,1231329.38133724,1705860.55819537,59817
2022/09/17 00:00:00+00,2022,9,17,chokepoint7,Cape of Good Hope,2,30,1,1,7,34,41,56511.1377154789,2391572.02646717,1625.75320386625,5931.04176649847,655275.540740567,2455639.95915302,3110915.49989358,59818
2021/11/23 00:00:00+00,2021,11,23,chokepoint7,Cape of Good Hope,6,25,1,1,9,33,42,171646.393425131,1286209.49918331,12633.869790304,5138.14547049962,817849.047747015,1475627.90786924,2293476.95561626,59819
2022/02/27 00:00:00+00,2022,2,27,chokepoint7,Cape of Good Hope,4,20,0,0,13,24,37,93604.8434599681,1089242.94323887,0,0,1325587.85828584,1182847.78669884,2508435.64498467,59820
2022/07/30 00:00:00+00,2022,7,30,chokepoint7,Cape of Good Hope,9,25,2,0,4,36,40,306194.844252661,1833388.31337147,39594.0379479291,0,469039.203224478,2179177.19557206,2648216.39879654,59821
2022/04/21 00:00:00+00,2022,4,21,chokepoint7,Cape of Good Hope,3,30,1,1,17,35,52,114706.497363684,2441094.08601858,34512.43118832,0,1881191.92841827,2590313.01457059,4471504.94298885,59822
2022/09/18 00:00:00+00,2022,9,18,chokepoint7,Cape of Good Hope,7,23,2,1,12,33,45,236157.146953057,1682996.58574068,18238.730149279,3436.13676983685,1458589.0986477,1940828.59961285,3399417.69826055,59823
2021/11/24 00:00:00+00,2021,11,24,chokepoint7,Cape of Good Hope,7,29,3,2,12,41,53,211686.757958462,2374321.78049664,25813.1989498998,13537.1791795058,468247.909681949,2625358.91658451,3093606.82626646,59824
2022/02/28 00:00:00+00,2022,2,28,chokepoint7,Cape of Good Hope,3,16,1,0,4,20,24,72402.2517419229,2057075.65050517,2258.113979583,0,607056.985829804,2131736.01622668,2738793.00205648,59825
2022/07/31 00:00:00+00,2022,7,31,chokepoint7,Cape of Good Hope,6,35,1,2,7,44,51,198630.649987175,2661260.34573176,14924.6325792524,8605.79375487198,262785.52484907,2883421.42205306,3146206.94690213,59826
2022/04/22 00:00:00+00,2022,4,22,chokepoint7,Cape of Good Hope,6,27,0,2,14,35,49,130652.251667936,1904407.15673379,0,1348.17659773558,856769.802150323,2036407.58499946,2893177.38714978,59827
2022/09/19 00:00:00+00,2022,9,19,chokepoint7,Cape of Good Hope,8,26,3,2,16,39,55,319213.393867401,1894926.58327573,66836.698089239,3350.6486321788,1207372.56871512,2284327.32386455,3491699.89257967,59828
2021/11/25 00:00:00+00,2021,11,25,chokepoint7,Cape of Good Hope,3,20,0,1,6,24,30,115731.784611652,1149759.38321559,0,0,415419.652244545,1265491.16782724,1680910.82007179,59829
2022/03/01 00:00:00+00,2022,3,1,chokepoint7,Cape of Good Hope,7,20,2,2,8,31,39,217265.101702741,1683507.09376461,4962.69092823737,6463.00676599524,228560.825496029,1912197.89316158,2140758.71865761,59830
2022/08/01 00:00:00+00,2022,8,1,chokepoint7,Cape of Good Hope,7,37,4,1,15,49,64,211797.502155921,2894819.18238645,11796.4545726197,6987.70883435651,1372448.85756273,3125400.84794935,4497849.70551208,59831
2022/04/23 00:00:00+00,2022,4,23,chokepoint7,Cape of Good Hope,4,23,3,0,12,30,42,132510.241352019,2217387.88128607,12287.8215872378,0,1226677.89679,2362185.94422533,3588863.84101533,59832
2022/09/20 00:00:00+00,2022,9,20,chokepoint7,Cape of Good Hope,11,37,1,0,17,49,66,384322.926929808,3503359.66849997,8442.03701336639,0,865238.346624868,3896124.63244314,4761362.97906801,59833
2021/11/26 00:00:00+00,2021,11,26,chokepoint7,Cape of Good Hope,2,21,1,0,10,24,34,36337.99641759,1100637.94813786,1851.55962129891,0,727508.313663338,1138827.50417675,1866335.81784009,59834
2022/03/02 00:00:00+00,2022,3,2,chokepoint7,Cape of Good Hope,10,24,2,2,5,38,43,256323.393486088,1531583.41683191,2280.920804721,0,139211.489859531,1790187.73112272,1929399.22098225,59835
2022/08/02 00:00:00+00,2022,8,2,chokepoint7,Cape of Good Hope,6,30,0,0,8,36,44,190087.814148398,2685582.60928564,0,0,577883.293226645,2875670.42343404,3453553.71666068,59836
2022/04/24 00:00:00+00,2022,4,24,chokepoint7,Cape of Good Hope,8,30,0,4,10,42,52,277740.822448505,2138875.90128447,0,12253.6221104431,470763.69808729,2428870.34584342,2899634.04393071,59837
2022/09/21 00:00:00+00,2022,9,21,chokepoint7,Cape of Good Hope,2,24,3,1,8,30,38,85937.1079499906,2109005.20738452,40581.9382006862,4665.10154632821,652030.696531973,2240189.35508152,2892220.0516135,59838
2021/11/27 00:00:00+00,2021,11,27,chokepoint7,Cape of Good Hope,6,27,2,1,16,36,52,137056.328227395,1958352.48578571,25276.4329463944,4394.78576369248,939990.894093984,2125080.03272319,3065070.92681718,59839
2022/03/03 00:00:00+00,2022,3,3,chokepoint7,Cape of Good Hope,3,28,2,0,15,33,48,116585.877833326,1386362.45413133,7851.559611405,0,1521955.10649619,1510799.89157606,3032754.99807225,59840
2022/08/03 00:00:00+00,2022,8,3,chokepoint7,Cape of Good Hope,5,40,4,1,8,50,58,176677.257194968,2219207.79937099,87753.8943716454,5789.516660487,127078.542532377,2489428.46759809,2616507.01013046,59841
2022/04/25 00:00:00+00,2022,4,25,chokepoint7,Cape of Good Hope,3,22,1,0,8,26,34,104933.430861913,1209789.47365283,8642.20897360544,0,503425.571203562,1323365.11348835,1826790.68469192,59842
2022/09/22 00:00:00+00,2022,9,22,chokepoint7,Cape of Good Hope,4,30,1,1,8,36,44,32140.7185997341,2657555.79343996,11495.70280898,4816.2030589612,1104934.62882201,2706008.41790764,3810943.04672964,59843
2021/11/28 00:00:00+00,2021,11,28,chokepoint7,Cape of Good Hope,3,25,2,2,14,32,46,84788.6310087163,1635188.65877424,41322.415329597,10191.7797400408,1854307.48449101,1771491.48485259,3625798.96934361,59844
2022/03/04 00:00:00+00,2022,3,4,chokepoint7,Cape of Good Hope,4,28,4,0,9,36,45,200720.166754337,1756801.67390414,35576.5194949076,0,1017690.2216581,1993098.36015339,3010788.58181148,59845
2022/08/04 00:00:00+00,2022,8,4,chokepoint7,Cape of Good Hope,4,18,2,1,7,25,32,65033.6478885271,1513518.24155525,25198.8881466727,3459.23650929964,387159.094673866,1607210.01409975,1994369.10877361,59846
2022/04/26 00:00:00+00,2022,4,26,chokepoint7,Cape of Good Hope,3,20,5,0,7,28,35,110498.787688009,1566208.08942198,52482.5598737417,0,601184.970986992,1729189.43698373,2330374.40797072,59847
2022/09/23 00:00:00+00,2022,9,23,chokepoint7,Cape of Good Hope,4,24,2,2,5,32,37,88741.4192857574,1874912.52626632,34550.82158073,8828.22131830691,375349.285532139,2007032.98845111,2382382.27398325,59848
2021/11/29 00:00:00+00,2021,11,29,chokepoint7,Cape of Good Hope,9,16,2,1,16,28,44,268107.202556394,807173.642461809,42311.7154987807,0,1265237.1810425,1117592.56051698,2382829.74155948,59849
2022/08/05 00:00:00+00,2022,8,5,chokepoint7,Cape of Good Hope,5,34,3,0,9,42,51,297057.36195222,2529082.21789791,20071.1333461181,0,82810.9367756958,2846210.71319625,2929021.64997195,59850
2022/04/27 00:00:00+00,2022,4,27,chokepoint7,Cape of Good Hope,7,30,3,0,12,40,52,171795.665940378,1480780.73989848,22810.0812946981,0,671480.080957797,1675386.48713356,2346866.56809136,59851
2022/09/24 00:00:00+00,2022,9,24,chokepoint7,Cape of Good Hope,6,21,0,1,14,28,42,215768.30843194,1893570.74371776,0,0,1023678.49055178,2109339.0521497,3133017.54270148,59852
2021/11/30 00:00:00+00,2021,11,30,chokepoint7,Cape of Good Hope,4,22,3,0,11,29,40,121051.596662178,1522097.04012054,27295.9326297069,0,1066017.47792695,1670444.56941242,2736462.04733937,59853
2022/03/05 00:00:00+00,2022,3,5,chokepoint7,Cape of Good Hope,6,21,3,0,9,30,39,188025.237745691,1741711.81762648,4315.67731433744,0,614537.582179363,1934052.73268651,2548590.31486587,59854
2022/08/06 00:00:00+00,2022,8,6,chokepoint7,Cape of Good Hope,8,23,1,0,11,32,43,226925.078423459,2002606.45371296,15364.5516345858,0,1004615.68691405,2244896.083771,3249511.77068505,59855
2022/09/25 00:00:00+00,2022,9,25,chokepoint7,Cape of Good Hope,4,24,1,0,5,29,34,129999.161821908,1942732.66051087,219.139241276963,0,145358.995181483,2072950.96157405,2218309.95675553,59856
2022/04/28 00:00:00+00,2022,4,28,chokepoint7,Cape of Good Hope,9,25,1,4,13,39,52,343222.260059871,1230053.66858934,34409.745560824,11480.9831426275,648202.078940091,1619166.65735267,2267368.73629276,59857
2021/12/01 00:00:00+00,2021,12,1,chokepoint7,Cape of Good Hope,5,35,1,0,12,41,53,227364.469877425,1909746.29099146,4270.87621661489,0,640329.563129056,2141381.6370855,2781711.20021455,59858
2022/03/06 00:00:00+00,2022,3,6,chokepoint7,Cape of Good Hope,2,26,1,1,6,30,36,20851.4856582286,1347179.34714167,1696.569189398,0,563137.254350617,1369727.40198929,1932864.65633991,59859
2022/08/07 00:00:00+00,2022,8,7,chokepoint7,Cape of Good Hope,5,28,1,1,15,35,50,201710.676859835,2042965.14896604,27403.8025151596,0,664677.77729402,2272079.62834103,2936757.40563505,59860
2022/09/26 00:00:00+00,2022,9,26,chokepoint7,Cape of Good Hope,4,32,0,0,15,36,51,144850.326883356,2492629.32683736,0,0,1074069.59444947,2637479.65372072,3711549.24817018,59861
2022/04/29 00:00:00+00,2022,4,29,chokepoint7,Cape of Good Hope,1,24,3,0,11,28,39,0,1688843.55741954,16248.3694556329,0,342158.471028985,1705091.92687517,2047250.39790416,59862
2021/12/02 00:00:00+00,2021,12,2,chokepoint7,Cape of Good Hope,7,25,1,2,11,35,46,329737.456079823,1526465.23751421,15422.7705843346,0,602692.064357186,1871625.46417836,2474317.52853555,59863
2022/03/07 00:00:00+00,2022,3,7,chokepoint7,Cape of Good Hope,6,26,1,0,5,33,38,182610.806476886,2474260.70956835,14867.5585794389,0,415934.333514617,2671739.07462467,3087673.40813929,59864
